date_x,name_auction,seller_name,power_plant_name,capex,nominal_capacity_mw,physical_guarantee_mwave,energy_contracted,sale_price_auction,financial_amount_negotiated,supply_start_date,supply_end_date,auction_ipca,year,month,capacity_factor,exp_energy_prod,opex_yearly,opex_inflated,opex_baseline,capex_baseline,lcoe_baseline,cost_of_capital,discounted_opex,discounted_energy,capex_wacc,opex_wacc,lcoe_wacc,brl_usd,capex_mw,capex_mw_usd,date_y,cpi,capex_mw_usd_2022,lcoe_baseline_usd,lcoe_wacc_usd,lcoe_baseline_usd_2022,lcoe_wacc_usd_2022
2015-08-28,07ºLER,EGP-ALBA,NOVA OLINDA 11,208147450,30.0,8.8,1542816.0,302.83,467210969.3,01/08/2017,31/07/2037,4337.11,2015,8,0.29333333333333333,77088.0,3016056.55,"[3121618.5292499997, 3230875.1777737495, 3343955.8089958304, 3460994.262310684, 3582129.0614915574, 3707503.5786437616, 3837266.203896293, 3971570.521032663, 4110575.4892688063, 4254445.631393214, 4403351.228491977, 4557468.5214891955, 4716979.919741317, 4882074.216932262, 5052946.814524891, 5229799.953033262, 5412842.951389425, 5602292.4546880545, 5798372.690602137, 6001315.734773211, 6211361.785490273, 6428759.447982431, 6653766.028661816, 6886647.83966498, 7127680.514053253]",63.08976461476497,108.00511104192611,171.09487565669107,10.12019036,37145072.51534759,693314.0666269624,300.22101096643945,53.5761126210259,353.79712358746536,3.3382892,6938248.333333333,2078384.441148278,2015-08-01,238.316,2588404.7524273884,51.25226288264392,105.9815679203184,63.82919261308543,131.98866804598407
2015-08-28,07ºLER,EGP-ALBA,NOVA OLINDA 9,208147450,30.0,8.8,1542816.0,302.83,467210969.3,01/08/2017,31/07/2037,4337.11,2015,8,0.29333333333333333,77088.0,3016056.55,"[3121618.5292499997, 3230875.1777737495, 3343955.8089958304, 3460994.262310684, 3582129.0614915574, 3707503.5786437616, 3837266.203896293, 3971570.521032663, 4110575.4892688063, 4254445.631393214, 4403351.228491977, 4557468.5214891955, 4716979.919741317, 4882074.216932262, 5052946.814524891, 5229799.953033262, 5412842.951389425, 5602292.4546880545, 5798372.690602137, 6001315.734773211, 6211361.785490273, 6428759.447982431, 6653766.028661816, 6886647.83966498, 7127680.514053253]",63.08976461476497,108.00511104192611,171.09487565669107,10.12019036,37145072.51534759,693314.0666269624,300.22101096643945,53.5761126210259,353.79712358746536,3.3382892,6938248.333333333,2078384.441148278,2015-08-01,238.316,2588404.7524273884,51.25226288264392,105.9815679203184,63.82919261308543,131.98866804598407
2015-08-28,07ºLER,EGP-ALBA,LAPA 2,155200810,30.0,8.7,1525284.0,303.83,463427037.7,01/08/2017,31/07/2037,4337.11,2015,8,0.29,76212.0,2248859.74,"[2327569.8309, 2409034.7749815, 2493350.9921058523, 2580618.276829557, 2670939.916518591, 2764422.8135967413, 2861177.612072627, 2961318.828495169, 3064964.9874925, 3172238.7620547367, 3283267.1187266526, 3398181.467882085, 3517117.819257958, 3640216.942931986, 3767624.5359346056, 3899491.394692316, 4035973.5935065467, 4177232.6692792755, 4323435.81270405, 4474756.066148692, 4631372.528463895, 4793470.566960131, 4961242.036803735, 5134885.508091866, 5314606.500875081]",47.5822764694831,81.45741353067758,129.03969000016068,10.12019036,27696449.56396648,685435.4976880196,226.4265718998998,40.40708375534513,266.8336556552449,3.3382892,5173360.333333333,1549704.0619887973,2015-08-01,238.316,1929990.0824371385,38.654437129102135,79.93125809928178,48.13995273756746,99.54580309376011
2015-08-28,07ºLER,SOBRAL I,SOBRAL 1,126515010,30.0,7.8,1367496.0,302.5,413667540.0,01/08/2017,31/07/2037,4337.11,2015,8,0.26,68328.0,1833202.49,"[1897364.5771499998, 1963772.3373502498, 2032504.3691575082, 2103642.022078021, 2177269.492850751, 2253473.9251005272, 2332345.512479046, 2413977.605415812, 2498466.8216053657, 2585913.160361553, 2676420.1209742073, 2770094.8252083044, 2867048.1440905947, 2967394.8291337653, 3071253.648153447, 3178747.5258388175, 3290003.6892431756, 3405153.8183666863, 3524334.2020095205, 3647685.899079853, 3775354.9055476477, 3907492.3272418147, 4044254.558695278, 4185803.468249613, 4332306.589638349]",43.2631298296569,74.0633473832104,117.3264772128673,10.12019036,22577308.5807578,614528.3772375348,205.8733407376856,36.73924495114235,242.61258568882795,3.3382892,4217167.0,1263271.917843427,2015-08-01,238.316,1573269.5891177077,35.145689957858444,72.67572434671865,43.77018472289949,90.50981452748896
2015-08-28,07ºLER,EGP-DESENVOLVIMENTO,BOM JESUS DA LAPA I,165600000,30.0,8.4,1472688.0,304.83,448919483.0,01/08/2017,31/07/2037,4337.11,2015,8,0.28,73584.0,2399544.0,"[2483528.04, 2570451.5213999995, 2660417.3246489996, 2753531.931011714, 2849905.548597124, 2949652.242798023, 3052890.0712959534, 3159741.2237913115, 3270332.1666240077, 3384793.7924558474, 3503261.575191802, 3625875.730323515, 3752781.3808848374, 3884128.7292158064, 4020073.234738359, 4160775.7979542017, 4306402.950882598, 4457127.054163489, 4613126.501059211, 4774585.928596282, 4941696.4360971525, 5114655.811360552, 5293668.764758171, 5478947.171524706, 5670710.322528071]",52.58374714715249,90.01956947162427,142.60331661877677,10.12019036,29552242.93913429,661799.7908711914,250.22673365007356,44.65435520949893,294.8810888595725,3.3382892,5520000.0,1653541.5805197463,2015-08-01,238.316,2059308.567085379,42.717484338617744,88.33299669171038,53.20004195794127,110.0092667681128
2015-08-28,07ºLER,PIRAPORA,PIRAPORA 5,128165000,30.0,8.4,1472688.0,302.0,444751776.0,01/08/2017,31/07/2037,4337.11,2015,8,0.28,73584.0,1857110.85,"[1922109.72975, 1989383.5702912498, 2059011.9952514435, 2131077.415085244, 2205665.124613227, 2282863.4039746895, 2362763.6231138036, 2445460.349922787, 2531051.4621700845, 2619638.263346037, 2711325.602563148, 2806221.998652858, 2904439.7686057077, 3006095.1605069074, 3111308.491124649, 3220204.2883140114, 3332911.438405001, 3449563.338749176, 3570298.055605397, 3695258.487551586, 3824592.534615891, 3958453.2733274465, 4096999.137893907, 4240394.107720193, 4388807.9014904]",40.69683546566908,69.67003696455751,110.36687243022659,10.12019036,22871758.55250088,661799.7908711914,193.6612881537541,34.55993620425984,228.22122435801396,3.3382892,4272166.666666667,1279747.3228702494,2015-08-01,238.316,1593787.9378049374,33.0609080933511,68.36472536831559,41.173812666301586,85.14092799115446
2015-08-28,07ºLER,PIRAPORA,PIRAPORA 6,128168000,30.0,8.4,1472688.0,296.45,436578357.6,01/08/2017,31/07/2037,4337.11,2015,8,0.28,73584.0,1857154.32,"[1922154.7212, 1989430.1364419998, 2059060.1912174695, 2131127.2979100808, 2205716.7533369334, 2282916.8397037257, 2362818.9290933562, 2445517.5916116233, 2531110.7073180303, 2619699.5820741607, 2711389.0674467566, 2806287.684807393, 2904507.7537756516, 3006165.5251577985, 3111381.3185383216, 3220279.6646871627, 3332989.452951213, 3449644.083804505, 3570381.6267376626, 3695344.9836734803, 3824682.058102052, 3958545.930135623, 4097095.03769037, 4240493.364009533, 4388910.631749866]",40.69778806978407,69.67166775385954,110.3694558236436,10.12019036,22872293.919220794,661799.7908711914,193.665821246755,34.56074515997016,228.22656640672517,3.3382892,4272266.666666667,1279777.2783336646,2015-08-01,238.316,1593825.2441195585,33.06168196082101,68.3663256037629,41.17477643517764,85.14292091265388
2015-08-28,07ºLER,PIRAPORA,PIRAPORA 7,128168000,30.0,8.4,1472688.0,299.0,440333712.0,01/08/2017,31/07/2037,4337.11,2015,8,0.28,73584.0,1857154.32,"[1922154.7212, 1989430.1364419998, 2059060.1912174695, 2131127.2979100808, 2205716.7533369334, 2282916.8397037257, 2362818.9290933562, 2445517.5916116233, 2531110.7073180303, 2619699.5820741607, 2711389.0674467566, 2806287.684807393, 2904507.7537756516, 3006165.5251577985, 3111381.3185383216, 3220279.6646871627, 3332989.452951213, 3449644.083804505, 3570381.6267376626, 3695344.9836734803, 3824682.058102052, 3958545.930135623, 4097095.03769037, 4240493.364009533, 4388910.631749866]",40.69778806978407,69.67166775385954,110.3694558236436,10.12019036,22872293.919220794,661799.7908711914,193.665821246755,34.56074515997016,228.22656640672517,3.3382892,4272266.666666667,1279777.2783336646,2015-08-01,238.316,1593825.2441195585,33.06168196082101,68.3663256037629,41.17477643517764,85.14292091265388
2015-08-28,07ºLER,PIRAPORA,PIRAPORA 9,128168000,30.0,8.4,1472688.0,299.0,440333712.0,01/08/2017,31/07/2037,4337.11,2015,8,0.28,73584.0,1857154.32,"[1922154.7212, 1989430.1364419998, 2059060.1912174695, 2131127.2979100808, 2205716.7533369334, 2282916.8397037257, 2362818.9290933562, 2445517.5916116233, 2531110.7073180303, 2619699.5820741607, 2711389.0674467566, 2806287.684807393, 2904507.7537756516, 3006165.5251577985, 3111381.3185383216, 3220279.6646871627, 3332989.452951213, 3449644.083804505, 3570381.6267376626, 3695344.9836734803, 3824682.058102052, 3958545.930135623, 4097095.03769037, 4240493.364009533, 4388910.631749866]",40.69778806978407,69.67166775385954,110.3694558236436,10.12019036,22872293.919220794,661799.7908711914,193.665821246755,34.56074515997016,228.22656640672517,3.3382892,4272266.666666667,1279777.2783336646,2015-08-01,238.316,1593825.2441195585,33.06168196082101,68.3663256037629,41.17477643517764,85.14292091265388
2015-08-28,07ºLER,PIRAPORA,PIRAPORA 10,128168000,30.0,8.4,1472688.0,296.45,436578357.6,01/08/2017,31/07/2037,4337.11,2015,8,0.28,73584.0,1857154.32,"[1922154.7212, 1989430.1364419998, 2059060.1912174695, 2131127.2979100808, 2205716.7533369334, 2282916.8397037257, 2362818.9290933562, 2445517.5916116233, 2531110.7073180303, 2619699.5820741607, 2711389.0674467566, 2806287.684807393, 2904507.7537756516, 3006165.5251577985, 3111381.3185383216, 3220279.6646871627, 3332989.452951213, 3449644.083804505, 3570381.6267376626, 3695344.9836734803, 3824682.058102052, 3958545.930135623, 4097095.03769037, 4240493.364009533, 4388910.631749866]",40.69778806978407,69.67166775385954,110.3694558236436,10.12019036,22872293.919220794,661799.7908711914,193.665821246755,34.56074515997016,228.22656640672517,3.3382892,4272266.666666667,1279777.2783336646,2015-08-01,238.316,1593825.2441195585,33.06168196082101,68.3663256037629,41.17477643517764,85.14292091265388
2015-08-28,07ºLER,EGP-DESENVOLVIMENTO,BOM JESUS DA LAPA II,165600000,30.0,8.4,1472688.0,304.83,448919483.0,01/08/2017,31/07/2037,4337.11,2015,8,0.28,73584.0,2399544.0,"[2483528.04, 2570451.5213999995, 2660417.3246489996, 2753531.931011714, 2849905.548597124, 2949652.242798023, 3052890.0712959534, 3159741.2237913115, 3270332.1666240077, 3384793.7924558474, 3503261.575191802, 3625875.730323515, 3752781.3808848374, 3884128.7292158064, 4020073.234738359, 4160775.7979542017, 4306402.950882598, 4457127.054163489, 4613126.501059211, 4774585.928596282, 4941696.4360971525, 5114655.811360552, 5293668.764758171, 5478947.171524706, 5670710.322528071]",52.58374714715249,90.01956947162427,142.60331661877677,10.12019036,29552242.93913429,661799.7908711914,250.22673365007356,44.65435520949893,294.8810888595725,3.3382892,5520000.0,1653541.5805197463,2015-08-01,238.316,2059308.567085379,42.717484338617744,88.33299669171038,53.20004195794127,110.0092667681128
2015-08-28,07ºLER,SERTAO I,SERTAO 1,126332000,30.0,7.8,1367496.0,304.5,416402532.0,01/08/2017,31/07/2037,4337.11,2015,8,0.26,68328.0,1830550.68,"[1894619.9537999998, 1960931.6521829998, 2029564.2600094045, 2100599.0091097336, 2174119.974428574, 2250214.1735335737, 2328971.6696072486, 2410485.6780435024, 2494852.6767750247, 2582172.52046215, 2672548.5586783257, 2766087.758232067, 2862900.829770189, 2963102.358812145, 3066810.94137057, 3174149.32431854, 3285244.5506696883, 3400228.109943127, 3519236.0937911365, 3642409.357073826, 3769893.6845714096, 3901839.963531408, 4038404.3622550075, 4179748.5149339326, 4326039.712956619]",43.200547763060655,73.95621121648519,117.15675897954584,10.12019036,22544649.48663474,614528.3772375348,205.57553512483062,36.68609997796816,242.26163510279878,3.3382892,4211066.666666667,1261444.5347235545,2015-08-01,238.316,1570993.7795714382,35.094850074566885,72.5705954723152,43.70686910480718,90.37888779770027
2015-08-28,07ºLER,EGP-ALBA,LAPA 3,155200810,30.0,8.7,1525284.0,303.83,463427037.7,01/08/2017,31/07/2037,4337.11,2015,8,0.29,76212.0,2248859.74,"[2327569.8309, 2409034.7749815, 2493350.9921058523, 2580618.276829557, 2670939.916518591, 2764422.8135967413, 2861177.612072627, 2961318.828495169, 3064964.9874925, 3172238.7620547367, 3283267.1187266526, 3398181.467882085, 3517117.819257958, 3640216.942931986, 3767624.5359346056, 3899491.394692316, 4035973.5935065467, 4177232.6692792755, 4323435.81270405, 4474756.066148692, 4631372.528463895, 4793470.566960131, 4961242.036803735, 5134885.508091866, 5314606.500875081]",47.5822764694831,81.45741353067758,129.03969000016068,10.12019036,27696449.56396648,685435.4976880196,226.4265718998998,40.40708375534513,266.8336556552449,3.3382892,5173360.333333333,1549704.0619887973,2015-08-01,238.316,1929990.0824371385,38.654437129102135,79.93125809928178,48.13995273756746,99.54580309376011
2015-11-13,08ºLER,SOLAIREDIRECT FLORESTA,FLORESTA I,143892370,30.0,9.4,1648008.0,292.8,482536742.4,01/11/2018,31/10/2038,4405.95,2015,11,0.31333333333333335,82344.0,2085000.44,"[2157975.4554, 2233504.5963389995, 2311677.257210864, 2392585.9612132446, 2476326.4698557076, 2562997.896300657, 2652702.82267118, 2745547.4214646714, 2841641.581215935, 2941099.0365584916, 3044037.5028380393, 3150578.8154373704, 3260849.073977678, 3374978.7915668963, 3493103.0492717377, 3615361.655996248, 3741899.3139561163, 3872865.78994458, 4008416.0925926403, 4148710.655833382, 4293915.5287875505, 4444202.5722951135, 4599749.662325443, 4760740.900506834, 4927366.8320245715]",40.83009556765955,69.89816865831148,110.72826422597103,10.60583402,24594899.794686574,713937.9421113763,201.5474476317332,34.44963258564244,235.99708021737564,3.3382892,4796412.333333333,1436787.541754421,2015-11-01,237.336,1796753.2613260816,33.16916468051091,70.69401902548636,41.47920488118784,88.40535260014188
2015-11-13,08ºLER,CONSORCIO PIRAPORA,PIRAPORA 4,127738000,30.0,8.4,1472688.0,299.5,441070056.0,01/11/2018,31/10/2038,4405.95,2015,11,0.28,73584.0,1850923.62,"[1915705.9467, 1982755.6548344998, 2052152.1027537072, 2123977.426350087, 2198316.6362723396, 2275257.7185418713, 2354891.7386908364, 2437312.9495450156, 2522618.902779091, 2610910.564376359, 2702292.4341295315, 2796872.669324065, 2894763.212750407, 2996079.925196671, 3100942.7225785544, 3209475.7178688035, 3321807.367994211, 3438070.625874008, 3558403.0977795986, 3682947.206201884, 3811850.35841895, 3945265.120963612, 4083349.400197339, 4226266.629204245, 4374185.9612263935]",40.56124814663627,69.43792128723635,109.99916943387262,10.60583402,21833703.287620667,637987.0972059108,200.22035015979714,34.222797582023546,234.44314774182067,3.3382892,4257933.333333333,1275483.6619108173,2015-11-01,237.336,1595037.0967916576,32.95076095680165,70.22853135127437,41.206083357332474,87.82324392196793
2015-11-13,08ºLER,SOBRADO,SOBRADO1,118598000,30.0,7.8,1367496.0,299.95,410180425.2,01/11/2018,31/10/2038,4405.95,2015,11,0.26,68328.0,1718485.02,"[1778631.9956999999, 1840884.1155494999, 1905315.059593732, 1972001.0866795126, 2041021.1247132951, 2112456.8640782605, 2186392.8543209992, 2262916.6042222343, 2342118.6853700127, 2424092.8393579624, 2508936.088735491, 2596748.851841233, 2687635.061655676, 2781702.2888136245, 2879061.8689221013, 2979829.0343343746, 3084123.050536077, 3192067.3573048394, 3303789.714810509, 3419422.3548288764, 3539102.137247887, 3662970.712051562, 3791174.686973367, 3923865.8010174343, 4061201.104053044]",40.55582563090482,69.42863833274792,109.98446396365274,10.60583402,20271442.660016876,592416.5902626314,200.1935832813576,34.218222435381314,234.4118057167389,3.3382892,3953266.6666666665,1184219.3500391357,2015-11-01,237.336,1480907.8708395076,32.9463558650499,70.21914270241743,41.20057463545023,87.81150308697116
2015-11-13,08ºLER,SOLAIREDIRECT FLORESTA,FLORESTA II,143892370,30.0,9.4,1648008.0,292.8,482536742.4,01/11/2018,31/10/2038,4405.95,2015,11,0.31333333333333335,82344.0,2085000.44,"[2157975.4554, 2233504.5963389995, 2311677.257210864, 2392585.9612132446, 2476326.4698557076, 2562997.896300657, 2652702.82267118, 2745547.4214646714, 2841641.581215935, 2941099.0365584916, 3044037.5028380393, 3150578.8154373704, 3260849.073977678, 3374978.7915668963, 3493103.0492717377, 3615361.655996248, 3741899.3139561163, 3872865.78994458, 4008416.0925926403, 4148710.655833382, 4293915.5287875505, 4444202.5722951135, 4599749.662325443, 4760740.900506834, 4927366.8320245715]",40.83009556765955,69.89816865831148,110.72826422597103,10.60583402,24594899.794686574,713937.9421113763,201.5474476317332,34.44963258564244,235.99708021737564,3.3382892,4796412.333333333,1436787.541754421,2015-11-01,237.336,1796753.2613260816,33.16916468051091,70.69401902548636,41.47920488118784,88.40535260014188
2015-11-13,08ºLER,RIO ALTO,COREMAS III,143042000,30.0,7.1,1244772.0,302.8,376916961.6,01/11/2018,31/10/2038,4405.95,2015,11,0.23666666666666666,62196.0,2072678.58,"[2145222.3303, 2220305.1118604997, 2298015.790775617, 2378446.3434527637, 2461691.96547361, 2547851.184265186, 2637025.9757144675, 2729321.8848644737, 2824848.1508347304, 2923717.836113945, 3026047.9603779335, 3131959.638991161, 3241578.226355851, 3355033.4642783054, 3472459.635528046, 3593995.7227715272, 3719785.5730685303, 3849978.0681259283, 3984727.300510336, 4124192.7560281972, 4268539.502489184, 4417938.385076305, 4572566.228553975, 4732606.046553364, 4898247.258182731]",53.737283645602076,91.99434047205608,145.73162411765816,10.60583402,24449549.747669727,539250.9988288055,265.2605193326886,45.33983210188111,310.6003514345697,3.3382892,4768066.666666667,1428296.4659462897,2015-11-01,237.336,1786134.8729373587,43.654583346960514,93.0417746415049,54.59158902833047,116.35200554603908
2015-11-13,08ºLER,CONSORCIO PIRAPORA,PIRAPORA 3,127738000,30.0,8.4,1472688.0,299.5,441070056.0,01/11/2018,31/10/2038,4405.95,2015,11,0.28,73584.0,1850923.62,"[1915705.9467, 1982755.6548344998, 2052152.1027537072, 2123977.426350087, 2198316.6362723396, 2275257.7185418713, 2354891.7386908364, 2437312.9495450156, 2522618.902779091, 2610910.564376359, 2702292.4341295315, 2796872.669324065, 2894763.212750407, 2996079.925196671, 3100942.7225785544, 3209475.7178688035, 3321807.367994211, 3438070.625874008, 3558403.0977795986, 3682947.206201884, 3811850.35841895, 3945265.120963612, 4083349.400197339, 4226266.629204245, 4374185.9612263935]",40.56124814663627,69.43792128723635,109.99916943387262,10.60583402,21833703.287620667,637987.0972059108,200.22035015979714,34.222797582023546,234.44314774182067,3.3382892,4257933.333333333,1275483.6619108173,2015-11-01,237.336,1595037.0967916576,32.95076095680165,70.22853135127437,41.206083357332474,87.82324392196793
2015-11-13,08ºLER,CONSORCIO PIRAPORA,PIRAPORA 2,128168000,30.0,8.4,1472688.0,301.0,443279088.0,01/11/2018,31/10/2038,4405.95,2015,11,0.28,73584.0,1857154.32,"[1922154.7212, 1989430.1364419998, 2059060.1912174695, 2131127.2979100808, 2205716.7533369334, 2282916.8397037257, 2362818.9290933562, 2445517.5916116233, 2531110.7073180303, 2619699.5820741607, 2711389.0674467566, 2806287.684807393, 2904507.7537756516, 3006165.5251577985, 3111381.3185383216, 3220279.6646871627, 3332989.452951213, 3449644.083804505, 3570381.6267376626, 3695344.9836734803, 3824682.058102052, 3958545.930135623, 4097095.03769037, 4240493.364009533, 4388910.631749866]",40.69778806978407,69.67166775385954,110.3694558236436,10.60583402,21907201.32589962,637987.0972059108,200.89434498176644,34.33800059882567,235.2323455805921,3.3382892,4272266.666666667,1279777.2783336646,2015-11-01,237.336,1600406.4148616167,33.06168196082101,70.46493922114121,41.34479396688995,88.11888026265315
2015-11-13,08ºLER,CONSORCIO GUIMARANIA,GUIMARANIA 1,129298000,30.0,8.2,1437624.0,290.0,416910960.0,01/11/2018,31/10/2038,4405.95,2015,11,0.2733333333333333,71832.0,1873528.02,"[1939101.5007, 2006970.0532244998, 2077214.005087357, 2149916.4952654145, 2225163.5725997034, 2303044.297640693, 2383650.848058117, 2467078.6277401512, 2553426.3797110566, 2642796.303000943, 2735294.1736059757, 2831029.469682185, 2930115.501121061, 3032669.543660298, 3138812.9776884085, 3248671.431907502, 3362374.9320242642, 3480058.054645113, 3601860.0865576924, 3727925.1895872112, 3858402.571222763, 3993446.661215559, 4133217.2943581035, 4277879.899660638, 4427605.696148759]",42.05798282999971,72.00022274195345,114.05820557195315,10.60583402,22100347.33346989,622796.9282248177,207.60860264443357,35.48563959116396,243.09424223559753,3.3382892,4309933.333333333,1291060.502886728,2015-11-01,237.336,1614516.4832780203,34.16666404215463,72.8200067973732,42.72661285148215,91.06397494455108
2015-11-13,08ºLER,BOA HORA,BOA HORA 3,150195000,25.0,5.3,929196.0,291.75,271092933.0,01/11/2018,31/10/2038,4405.95,2015,11,0.212,46428.0,2176325.55,"[2252496.9442499997, 2331334.3372987495, 2412931.0391042056, 2497383.6254728525, 2584792.052364402, 2675259.7741971556, 2768893.866294056, 2865805.151614348, 2966108.33192085, 3069922.123538079, 3177369.397861912, 3288577.3267870788, 3403677.5332246264, 3522806.246887488, 3646104.4655285496, 3773718.121822049, 3905798.2560858196, 4042501.195048823, 4183988.736875532, 4330428.342666175, 4481993.334659491, 4638863.101372573, 4801223.309920613, 4969266.125767834, 5143190.440169707]",75.58751889440249,129.4003618506074,204.98788074500987,10.60583402,25672181.06815658,402539.4779989675,373.11868328200404,63.775561084774964,436.894244366779,3.3382892,6007800.0,1799664.3310591544,2015-11-01,237.336,2250543.425630178,61.40506962219147,130.87369553446086,76.7891952702395,163.66215076322757
2015-11-13,08ºLER,SOLAIREDIRECT FLORESTA,FLORESTA III,100223590,20.0,6.3,1104516.0,292.81,323413330.0,01/11/2018,31/10/2038,4405.95,2015,11,0.315,55188.0,1452239.82,"[1503068.2137, 1555675.6011794999, 1610124.247220782, 1666478.5958735095, 1724805.346729082, 1785173.5338645997, 1847654.6075498606, 1912322.5188141058, 1979253.8069725994, 2048527.69021664, 2120226.1593742226, 2194434.07495232, 2271239.267575651, 2350732.6419407986, 2433008.2844087263, 2518163.5743630314, 2606299.2994657373, 2697519.774947038, 2791932.967070184, 2889650.6209176406, 2990788.3926497577, 3095465.9863924985, 3203807.295916236, 3315940.551273304, 3431998.4705678695]",42.432624138534244,72.64158150322534,115.07420564175959,10.60583402,17130784.322881807,478490.3229044331,209.45792464859784,35.8017362167286,245.25966086532645,3.3382892,5011179.5,1501122.0417931436,2015-11-01,237.336,1877205.8121737943,34.47101157136403,73.46866798278784,43.10721012128851,91.87514852903682
2015-11-13,08ºLER,UFV AGRESTINA,FAZENDA ESMERALDA,153719890,30.0,6.2,1086984.0,294.0,319573296.0,01/11/2018,31/10/2038,4405.95,2015,11,0.20666666666666667,54312.0,2227401.21,"[2305360.2523499997, 2386047.8611822496, 2469559.536323628, 2555994.120094955, 2645453.914298278, 2738044.8012987175, 2833876.3693441725, 2933062.0422712183, 3035719.213750711, 3141969.3862319854, 3251938.3147501047, 3365756.155766358, 3483557.6212181803, 3605482.1379608163, 3731674.012789445, 3862282.6032370753, 3997462.494350372, 4137373.681652635, 4282181.760510477, 4432058.122128343, 4587180.156402835, 4747731.461876933, 4913902.063042626, 5085888.635249117, 5263894.7374828365]",66.13157420501109,113.21246869936662,179.34404290437772,10.60583402,26274675.300554674,470895.2384138866,326.4418016155222,55.7972838906919,382.2390855062141,3.3382892,5123996.333333333,1534916.8470285118,2015-11-01,237.336,1919467.4025327857,53.723339159584405,114.50148941745793,67.18292164925326,143.18813224556436
2015-11-13,08ºLER,CONSORCIO BRISAS SUAVES,BRISAS SUAVES,20180000,5.0,1.3,227916.0,293.0,66779388.0,01/11/2018,31/10/2038,4405.95,2015,11,0.26,11388.0,292408.2,"[302642.48699999996, 313234.974045, 324198.19813657494, 335545.13507135503, 347289.2147988524, 359444.3373168122, 372024.8891229006, 385045.76024220214, 398522.3618506792, 412470.6445154529, 426907.1170734938, 441848.866171066, 457313.5764870533, 473319.5516641001, 489885.7359723436, 507031.73673137557, 524777.8475169736, 543145.0721800677, 562155.1497063701, 581830.5799460929, 602194.6502442061, 623271.4630027532, 645085.9642078496, 667663.9729551243, 691032.2120085536]",41.4045714716096,70.88162978573938,112.28620125734898,10.60583402,3449280.0289983014,98736.09837710524,204.3832026147724,34.93433592873379,239.31753854350617,3.3382892,4036000.0,1209002.5034379885,2015-11-01,237.336,1511900.0742107588,33.635851937977385,71.68867770458777,42.06281368033452,89.64920819719106
2015-11-13,08ºLER,CONSORCIO GUIMARANIA,GUIMARANIA 2,126008000,30.0,8.2,1437624.0,290.0,416910960.0,01/11/2018,31/10/2038,4405.95,2015,11,0.2733333333333333,71832.0,1825855.92,"[1889760.8771999998, 1955902.5079019996, 2024359.0956785695, 2095211.6640273193, 2168544.072268275, 2244443.1147976643, 2322998.6238155826, 2404303.575649128, 2488454.200796847, 2575550.0978247365, 2665694.3512486024, 2758993.6535423035, 2855558.431416284, 2955502.9765158533, 3058945.580693908, 3166008.6760181948, 3276818.979678831, 3391507.64396759, 3510210.4115064554, 3633067.7759091808, 3760225.148066002, 3891833.0282483115, 4028047.1842370024, 4169028.835685297, 4314944.844934282]",40.987813426677924,70.16817017485243,111.15598360153035,10.60583402,21538001.877800692,622796.9282248177,202.32598185602086,34.582704091350124,236.908685947371,3.3382892,4200266.666666667,1258209.3446747113,2015-11-01,237.336,1573434.95664973,33.29729000157636,70.9670947464261,41.639430093192175,88.74684337586808
2015-11-13,08ºLER,SOLAIREDIRECT SOLATIO,PARACATU 1,125916000,30.0,8.5,1490220.0,298.0,444085560.0,01/11/2018,31/10/2038,4405.95,2015,11,0.2833333333333333,74460.0,1824522.84,"[1888381.1394, 1954474.4792789998, 2022881.0860537647, 2093681.9240656462, 2166960.7914079437, 2242804.4191072215, 2321302.573775974, 2402548.163858133, 2486637.3495931677, 2573669.656828928, 2663748.0948179406, 2756979.278136568, 2853473.552871348, 2953345.1272218446, 3056712.2066746093, 3163697.13390822, 3274426.5335950074, 3389031.4622708326, 3507647.563450312, 3630415.228171072, 3757479.7611570596, 3888991.552797556, 4025106.25714547, 4165984.9761455613, 4311794.450310656]",39.512315209263406,67.64222401289283,107.15453922215623,10.60583402,21522276.716122407,645582.1816964573,195.04255781830693,33.337779954778625,228.38033777308556,3.3382892,4197200.0,1257290.7104633115,2015-11-01,237.336,1572286.172318483,32.09863879443286,68.41238852915606,40.14047467839388,85.55209356476865
2015-11-13,08ºLER,SOLAIREDIRECT SOLATIO,PARACATU 2,125738000,30.0,8.5,1490220.0,298.0,444085560.0,01/11/2018,31/10/2038,4405.95,2015,11,0.2833333333333333,74460.0,1821943.62,"[1885711.6467, 1951711.5543344999, 2020021.458736207, 2090722.2097919744, 2163897.487134693, 2239633.899184407, 2318021.085655861, 2399151.8236538162, 2483122.1374816997, 2570031.412293559, 2659982.5117238336, 2753081.8996341676, 2849439.7661213633, 2949170.1579356105, 3052391.1134633566, 3159224.802434574, 3269797.6705197836, 3384240.5889879754, 3502689.0096025546, 3625283.124938644, 3752168.034311496, 3883493.915512398, 4019416.202555332, 4160095.769644768, 4305699.121582335]",39.456458986803604,67.54660220252485,107.00306118932846,10.60583402,21491851.946788326,645582.1816964573,194.7668376930515,33.29065230752211,228.05749000057364,3.3382892,4191266.6666666665,1255513.3529673421,2015-11-01,237.336,1570063.524373244,32.05326284772705,68.31567798277442,40.083730464054526,85.4311536313644
